Mariusz,Maciejewski323,Informatyka magisterskie 3 sem,Dzienne,4447,2000-02-12,323@pjwstk.edu.pl,Alina,Adam
Bartosz,Jankowski324,Informatyka dzienne po angielsku,Dzienne,4580,2000-02-12,324@pjwstk.edu.pl,Alina,Adam
Bartosz,Jankowski324,Informatyka magisterskie 3 sem,Dzienne,4580,2000-02-12,324@pjwstk.edu.pl,Alina,Adam
Piotr,Kowalski325,Informatyka dzienne,Dzienne,4284,2000-02-12,325@pjwstk.edu.pl,Alina,Adam
Piotr,Kowalski325,Sztuka Nowych Mediów zaoczne,Zaoczne,4284,2000-02-12,325@pjwstk.edu.pl,Alina,Adam
Michał,Nowak326,Informatyka dzienne,Dzienne,4440,2000-02-12,326@pjwstk.edu.pl,Alina,Adam
Michał,Nowak326,Informatyka magisterskie 3 sem,Dzienne,4440,2000-02-12,326@pjwstk.edu.pl,Alina,Adam
Aleksander,Brzęczyszczykiewicz327,Informatyka dzienne po angielsku,Dzienne,4410,2000-02-12,327@pjwstk.edu.pl,Alina,Adam
Andrzej,Maciejewski328,Informatyka dzienne,Dzienne,4615,2000-02-12,328@pjwstk.edu.pl,Alina,Adam
Paweł,Jankowski329,Informatyka dzienne,Dzienne,4796,2000-02-12,329@pjwstk.edu.pl,Alina,Adam
Paweł,Jankowski329,Informatyka magisterskie 3 sem,Dzienne,4796,2000-02-12,329@pjwstk.edu.pl,Alina,Adam
Paweł,Kowalski330,Informatyka dzienne,Dzienne,4458,2000-02-12,330@pjwstk.edu.pl,Alina,Adam
Nakul,Brzęczyszczykiewicz332,Informatyka dzienne po angielsku,Dzienne,4942,2000-02-12,332@pjwstk.edu.pl,Alina,Adam
Nakul,Brzęczyszczykiewicz332,Informatyka magisterskie 3 sem,Dzienne,4942,2000-02-12,332@pjwstk.edu.pl,Alina,Adam
Tomoto,Maciejewski333,Informatyka dzienne,Dzienne,4614,2000-02-12,333@pjwstk.edu.pl,Alina,Adam
Tomoto,Maciejewski333,Informatyka zaoczne,Zaoczne,4614,2000-02-12,333@pjwstk.edu.pl,Alina,Adam
Krzysztof,Jankowski334,Informatyka dzienne,Dzienne,4822,2000-02-12,334@pjwstk.edu.pl,Alina,Adam
Adam,Kowalski335,Informatyka dzienne po angielsku,Dzienne,4433,2000-02-12,335@pjwstk.edu.pl,Alina,Adam
Adam,Kowalski335,Informatyka magisterskie 3 sem,Dzienne,4433,2000-02-12,335@pjwstk.edu.pl,Alina,Adam
Jan,Nowak336,Informatyka dzienne,Dzienne,4557,2000-02-12,336@pjwstk.edu.pl,Alina,Adam
Gabriel,Brzęczyszczykiewicz337,Informatyka dzienne,Dzienne,4599,2000-02-12,337@pjwstk.edu.pl,Alina,Adam
Michał,Maciejewski338,Informatyka dzienne,Dzienne,4419,2000-02-12,338@pjwstk.edu.pl,Alina,Adam
Michał,Maciejewski338,Informatyka magisterskie 3 sem,Dzienne,4419,2000-02-12,338@pjwstk.edu.pl,Alina,Adam
Michał,Maciejewski338,Informatyka doktoranckie,Dzienne,4419,2000-02-12,338@pjwstk.edu.pl,Alina,Adam
Michał,Jankowski339,Informatyka dzienne,Dzienne,4828,2000-02-12,339@pjwstk.edu.pl,Alina,Adam
Kacper,Kowalski340,Informatyka dzienne,Dzienne,4460,2000-02-12,340@pjwstk.edu.pl,Alina,Adam
Adrian,Nowak341,Informatyka dzienne,Dzienne,4058,2000-02-12,341@pjwstk.edu.pl,Alina,Adam
Adrian,Nowak341,Informatyka wieczorowe,Wieczorowe,4058,2000-02-12,341@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz342,Informatyka dzienne po angielsku,Dzienne,4524,2000-02-12,342@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz342,Informatyka magisterskie 3 sem,Dzienne,4524,2000-02-12,342@pjwstk.edu.pl,Alina,Adam
Katarzyna,Maciejewski343,Informatyka dzienne,Dzienne,4588,2000-02-12,343@pjwstk.edu.pl,Alina,Adam
Piotr,Jankowski344,Informatyka dzienne,Dzienne,4743,2000-02-12,344@pjwstk.edu.pl,Alina,Adam
Karol,Kowalski345,Informatyka dzienne,Dzienne,4721,2000-02-12,345@pjwstk.edu.pl,Alina,Adam
Radosław,Nowak346,Informatyka dzienne po angielsku,Dzienne,4544,2000-02-12,346@pjwstk.edu.pl,Alina,Adam
Marco,Brzęczyszczykiewicz347,Informatyka dzienne,Dzienne,4426,2000-02-12,347@pjwstk.edu.pl,Alina,Adam
Jagoda,Maciejewski348,Informatyka dzienne,Dzienne,4532,2000-02-12,348@pjwstk.edu.pl,Alina,Adam
Jagoda,Maciejewski348,Informatyka magisterskie 3 sem,Dzienne,4532,2000-02-12,348@pjwstk.edu.pl,Alina,Adam
Tomasz,Jankowski349,Informatyka dzienne,Dzienne,4480,2000-02-12,349@pjwstk.edu.pl,Alina,Adam
Tomasz,Jankowski349,Informatyka magisterskie 3 sem,Dzienne,4480,2000-02-12,349@pjwstk.edu.pl,Alina,Adam
Przemysław,Kowalski350,Informatyka dzienne,Dzienne,4441,2000-02-12,350@pjwstk.edu.pl,Alina,Adam
Michał,Nowak351,Informatyka dzienne,Dzienne,4523,2000-02-12,351@pjwstk.edu.pl,Alina,Adam
Michał,Nowak351,Informatyka magisterskie 3 sem,Dzienne,4523,2000-02-12,351@pjwstk.edu.pl,Alina,Adam
Bartosz,Brzęczyszczykiewicz352,Informatyka dzienne,Dzienne,4766,2000-02-12,352@pjwstk.edu.pl,Alina,Adam
Bartosz,Brzęczyszczykiewicz352,Informatyka internetowe,Internetowe,4766,2000-02-12,352@pjwstk.edu.pl,Alina,Adam
Achut,Maciejewski353,Informatyka dzienne po angielsku,Dzienne,4941,2000-02-12,353@pjwstk.edu.pl,Alina,Adam
Aleksander,Jankowski354,Informatyka dzienne po angielsku,Dzienne,4647,2000-02-12,354@pjwstk.edu.pl,Alina,Adam
Jan,Kowalski355,Informatyka dzienne,Dzienne,4500,2000-02-12,355@pjwstk.edu.pl,Alina,Adam
Yuriy,Nowak356,Informatyka dzienne,Dzienne,4422,2000-02-12,356@pjwstk.edu.pl,Alina,Adam
Yuriy,Nowak356,Informatyka magisterskie 3 sem,Dzienne,4422,2000-02-12,356@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz357,Informatyka dzienne po angielsku,Dzienne,4660,2000-02-12,357@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz357,Informatyka magisterskie 3 sem,Dzienne,4660,2000-02-12,357@pjwstk.edu.pl,Alina,Adam
Michał,Maciejewski358,Informatyka dzienne po angielsku,Dzienne,4521,2000-02-12,358@pjwstk.edu.pl,Alina,Adam
Piotr,Jankowski359,Informatyka dzienne,Dzienne,4585,2000-02-12,359@pjwstk.edu.pl,Alina,Adam
Mikołaj,Kowalski360,Informatyka dzienne,Dzienne,3081,2000-02-12,360@pjwstk.edu.pl,Alina,Adam
Mikołaj,Kowalski360,Informatyka jednolite magisterskie,Dzienne,3081,2000-02-12,360@pjwstk.edu.pl,Alina,Adam
Mikołaj,Kowalski360,Informatyka jednolite magisterskie po angielsku,Dzienne,3081,2000-02-12,360@pjwstk.edu.pl,Alina,Adam
Dariusz,Nowak361,Informatyka dzienne,Dzienne,4710,2000-02-12,361@pjwstk.edu.pl,Alina,Adam
Anna,Brzęczyszczykiewicz362,Informatyka dzienne,Dzienne,4385,2000-02-12,362@pjwstk.edu.pl,Alina,Adam
Anna,Brzęczyszczykiewicz362,Informatyka internetowe,Internetowe,4385,2000-02-12,362@pjwstk.edu.pl,Alina,Adam
Piotr,Maciejewski363,Informatyka dzienne,Dzienne,4529,2000-02-12,363@pjwstk.edu.pl,Alina,Adam
Michał,Jankowski364,Informatyka zaoczne,Zaoczne,4522,2000-02-12,364@pjwstk.edu.pl,Alina,Adam
Michał,Jankowski364,Informatyka dzienne po angielsku,Dzienne,4522,2000-02-12,364@pjwstk.edu.pl,Alina,Adam
Dawid,Kowalski365,Informatyka dzienne,Dzienne,4827,2000-02-12,365@pjwstk.edu.pl,Alina,Adam
Karol,Nowak366,Informatyka dzienne,Dzienne,4518,2000-02-12,366@pjwstk.edu.pl,Alina,Adam
Karol,Nowak366,Informatyka magisterskie 3 sem,Dzienne,4518,2000-02-12,366@pjwstk.edu.pl,Alina,Adam
Adrian,Brzęczyszczykiewicz367,Informatyka dzienne,Dzienne,4384,2000-02-12,367@pjwstk.edu.pl,Alina,Adam
Adrian,Brzęczyszczykiewicz367,Informatyka zaoczne,Zaoczne,4384,2000-02-12,367@pjwstk.edu.pl,Alina,Adam
Adrian,Brzęczyszczykiewicz367,Informatyka internetowe,Internetowe,4384,2000-02-12,367@pjwstk.edu.pl,Alina,Adam
Łukasz,Maciejewski368,Informatyka dzienne,Dzienne,4496,2000-02-12,368@pjwstk.edu.pl,Alina,Adam
Łukasz,Maciejewski368,Informatyka Społeczna,Dzienne,4496,2000-02-12,368@pjwstk.edu.pl,Alina,Adam
Adam,Jankowski369,Informatyka dzienne,Dzienne,4750,2000-02-12,369@pjwstk.edu.pl,Alina,Adam
Adam,Jankowski369,Informatyka zaoczne,Zaoczne,4750,2000-02-12,369@pjwstk.edu.pl,Alina,Adam
Adam,Jankowski369,Informatyka internetowe,Internetowe,4750,2000-02-12,369@pjwstk.edu.pl,Alina,Adam
Arkadiusz,Kowalski370,Informatyka dzienne,Dzienne,4111,2000-02-12,370@pjwstk.edu.pl,Alina,Adam
Jakub,Nowak371,Informatyka dzienne,Dzienne,4484,2000-02-12,371@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz372,Informatyka dzienne po angielsku,Dzienne,4483,2000-02-12,372@pjwstk.edu.pl,Alina,Adam
Michał,Brzęczyszczykiewicz372,Informatyka magisterskie 3 sem,Dzienne,4483,2000-02-12,372@pjwstk.edu.pl,Alina,Adam
Tomasz,Maciejewski373,Informatyka dzienne,Dzienne,4751,2000-02-12,373@pjwstk.edu.pl,Alina,Adam
Tomasz,Maciejewski373,Informatyka magisterskie 3 sem,Dzienne,4751,2000-02-12,373@pjwstk.edu.pl,Alina,Adam
Tomasz,Maciejewski373,MBA dla branży IT,Zaoczne,4751,2000-02-12,373@pjwstk.edu.pl,Alina,Adam
Radosław,Jankowski374,Informatyka dzienne,Dzienne,4528,2000-02-12,374@pjwstk.edu.pl,Alina,Adam
Radosław,Jankowski374,Informatyka magisterskie 3 sem,Dzienne,4528,2000-02-12,374@pjwstk.edu.pl,Alina,Adam
Paweł,Kowalski375,Informatyka dzienne,Dzienne,4533,2000-02-12,375@pjwstk.edu.pl,Alina,Adam
Przemysław,Nowak376,Informatyka dzienne,Dzienne,4814,2000-02-12,376@pjwstk.edu.pl,Alina,Adam
Przemysław,Nowak376,Informatyka zaoczne,Zaoczne,4814,2000-02-12,376@pjwstk.edu.pl,Alina,Adam
Adam,Brzęczyszczykiewicz377,Informatyka dzienne,Dzienne,4753,2000-02-12,377@pjwstk.edu.pl,Alina,Adam
Dawid,Maciejewski378,Informatyka dzienne,Dzienne,4520,2000-02-12,378@pjwstk.edu.pl,Alina,Adam
Adrian,Jankowski379,Informatyka dzienne,Dzienne,4837,2000-02-12,379@pjwstk.edu.pl,Alina,Adam
Sławomir,Kowalski380,Informatyka dzienne,Dzienne,4611,2000-02-12,380@pjwstk.edu.pl,Alina,Adam
Rafał,Nowak381,Informatyka dzienne,Dzienne,4616,2000-02-12,381@pjwstk.edu.pl,Alina,Adam
Rafał,Nowak381,Informatyka magisterskie 3 sem,Dzienne,4616,2000-02-12,381@pjwstk.edu.pl,Alina,Adam
Agnieszka,Brzęczyszczykiewicz382,Informatyka dzienne po angielsku,Dzienne,4603,2000-02-12,382@pjwstk.edu.pl,Alina,Adam
